,Country Name,Country Code,Year,GDP (current US$)
8644,Libya,LBY,1992,33887005287.7376
8645,St. Lucia,LCA,1992,674074074.074074
8646,Latin America & Caribbean,LCN,1992,1361340161546.99
8647,Least developed countries: UN classification,LDC,1992,155907494888.321
8648,Low income,LIC,1992,109064524068.698
8649,Liechtenstein,LIE,1992,1631176646.65913
8650,Sri Lanka,LKA,1992,9703011635.86585
8651,Lower middle income,LMC,1992,923357143412.349
8652,Low & middle income,LMY,1992,3819310056693.51
8653,Lesotho,LSO,1992,831029813.140829
8654,Late-demographic dividend,LTE,1992,2075918077864.69
8656,Luxembourg,LUX,1992,15518702634.8808
8658,"Macao SAR, China",MAC,1992,4914365394.52545
8660,Morocco,MAR,1992,33711069430.78
8661,Monaco,MCO,1992,2737067001.75938
8663,Madagascar,MDG,1992,3714966675.01207
8664,Maldives,MDV,1992,284875818.024126
8665,Middle East & North Africa,MEA,1992,616122411879.781
8666,Mexico,MEX,1992,363157793810.136
8667,Marshall Islands,MHL,1992,91063000.0
8668,Middle income,MIC,1992,3712563843245.6
8669,North Macedonia,MKD,1992,2436849341.97604
8670,Mali,MLI,1992,2830673380.79743
8671,Malta,MLT,1992,3021910216.71827
8672,Myanmar,MMR,1992,2216072577.11344
8673,Middle East & North Africa (excluding high income),MNA,1992,289376729240.243
8675,Mongolia,MNG,1992,1317611863.84977
8677,Mozambique,MOZ,1992,2640001311.31689
8678,Mauritania,MRT,1992,2164298425.48412
8679,Mauritius,MUS,1992,3224265821.36824
8680,Malawi,MWI,1992,2618837532.19438
8681,Malaysia,MYS,1992,59167550162.956
8682,North America,NAC,1992,7116382987449.39
8683,Namibia,NAM,1992,3429521498.98741
8684,New Caledonia,NCL,1992,2923883289.6371
8685,Niger,NER,1992,3386232582.4161
8686,Nigeria,NGA,1992,47794954191.501
8687,Nicaragua,NIC,1992,1792800000.0
8688,Netherlands,NLD,1992,362962872180.451
8689,Norway,NOR,1992,130838022522.86
8690,Nepal,NPL,1992,3401211581.29176
8692,New Zealand,NZL,1992,41649386969.5133
8693,OECD members,OED,1992,21404714023723.0
8694,Oman,OMN,1992,12452275682.7048
8695,Other small states,OSS,1992,61185089378.1919
8696,Pakistan,PAK,1992,48884672605.0356
8697,Panama,PAN,1992,8042337700.0
8698,Peru,PER,1992,35966302303.263
8699,Philippines,PHL,1992,60422329031.6279
8701,Papua New Guinea,PNG,1992,4377980510.05598
8702,Poland,POL,1992,94337047232.8866
8703,Pre-demographic dividend,PRE,1992,172593311731.322
8704,Puerto Rico,PRI,1992,34630430000.0
8706,Portugal,PRT,1992,107592098307.098
8707,Paraguay,PRY,1992,7157424031.06045
8709,Pacific island small states,PSS,1992,2743014524.20637
8710,Post-demographic dividend,PST,1992,20810961097254.6
8711,French Polynesia,PYF,1992,3713785776.28354
8712,Qatar,QAT,1992,7646153983.51648
8713,Romania,ROU,1992,25121666666.6667
8714,Russian Federation,RUS,1992,460290556900.726
8715,Rwanda,RWA,1992,2029026956.63554
8716,South Asia,SAS,1992,384619247242.886
8717,Saudi Arabia,SAU,1992,137087867284.342
8718,Sudan,SDN,1992,7031933491.84899
8719,Senegal,SEN,1992,7769817847.278
8720,Singapore,SGP,1992,52131330700.4439
8721,Solomon Islands,SLB,1992,269034595.812985
8722,Sierra Leone,SLE,1992,679997997.597116
8723,El Salvador,SLV,1992,5813399300.0
8727,Sub-Saharan Africa (excluding high income),SSA,1992,363398293662.597
8729,Sub-Saharan Africa,SSF,1992,363862082115.389
8730,Small states,SST,1992,81410676569.0454
8732,Suriname,SUR,1992,404600000.0
8733,Slovak Republic,SVK,1992,15495514296.8042
8735,Sweden,SWE,1992,284319488252.297
8736,Eswatini,SWZ,1992,1284759852.46684
8738,Seychelles,SYC,1992,461409398.855893
8739,Syrian Arab Republic,SYR,1992,33107349665.9243
8741,Chad,TCD,1992,1881847671.47122
8742,East Asia & Pacific (IDA & IBRD countries),TEA,1992,810051537303.658
8743,Europe & Central Asia (IDA & IBRD countries),TEC,1992,939714425054.604
8744,Togo,TGO,1992,2300598696.19391
8745,Thailand,THA,1992,111452745855.989
8746,Tajikistan,TJK,1992,1909246640.80838
8747,Turkmenistan,TKM,1992,3200539816.0601
8748,Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,1293163079803.56
8750,Middle East & North Africa (IDA & IBRD countries),TMN,1992,286793794636.339
8751,Tonga,TON,1992,137066290.550071
8752,South Asia (IDA & IBRD),TSA,1992,384619247242.886
8753,Sub-Saharan Africa (IDA & IBRD countries),TSS,1992,363862082115.389
8754,Trinidad and Tobago,TTO,1992,5439552941.17647
8755,Tunisia,TUN,1992,15496702219.8771
8756,Turkiye,TUR,1992,159094972321.748
8757,Tuvalu,TUV,1992,9742603.63358628
8758,Tanzania,TZA,1992,4601413521.13102
8759,Uganda,UGA,1992,2857457760.91789
8760,Ukraine,UKR,1992,73945908383.7046
8761,Upper middle income,UMC,1992,2794814023931.18
8762,Uruguay,URY,1992,12878150209.9029
8763,United States,USA,1992,6520327000000.0
8764,Uzbekistan,UZB,1992,12941297376.0933
8765,St. Vincent and the Grenadines,VCT,1992,277955555.555556
8766,"Venezuela, RB",VEN,1992,60416519619.7904
8769,Vietnam,VNM,1992,9866990236.43587
8770,Vanuatu,VUT,1992,209088824.608438
8771,World,WLD,1992,25484024569814.2
8772,Samoa,WSM,1992,132303041.36253
8774,"Yemen, Rep.",YEM,1992,6463649985.01648
8775,South Africa,ZAF,1992,146956142398.778
8776,Zambia,ZMB,1992,3181921787.7095
8777,Zimbabwe,ZWE,1992,6751472200.0
8778,Aruba,ABW,1993,1083240223.46369
8779,Africa Eastern and Southern,AFE,1993,242926405780.188
8781,Africa Western and Central,AFW,1993,99272180411.2503
8782,Angola,AGO,1993,11051939101.56
8783,Albania,ALB,1993,1185315468.46295
8784,Andorra,AND,1993,1007090915.05999
8785,Arab World,ARB,1993,482764256146.684
8786,United Arab Emirates,ARE,1993,55625170253.337
8787,Argentina,ARG,1993,236741715015.015
8788,Armenia,ARM,1993,1201312829.27524
8790,Antigua and Barbuda,ATG,1993,535174074.074074
8791,Australia,AUS,1993,312138139404.16
8792,Austria,AUT,1993,190379720809.18
8793,Azerbaijan,AZE,1993,1570392598.14954
8794,Burundi,BDI,1993,938632612.026359
8795,Belgium,BEL,1993,224721795708.955
8796,Benin,BEN,1993,2274558078.74486
8797,Burkina Faso,BFA,1993,3199536459.58343
8798,Bangladesh,BGD,1993,33166519417.9894
8799,Bulgaria,BGR,1993,10832228507.2315
8800,Bahrain,BHR,1993,5200266107.27717
8801,"Bahamas, The",BHS,1993,3092000000.0
8803,Belarus,BLR,1993,16280991735.5372
8804,Belize,BLZ,1993,751000000.0
8805,Bermuda,BMU,1993,1820359900.0
8806,Bolivia,BOL,1993,5734699040.65963
8807,Brazil,BRA,1993,438299504463.02
8808,Barbados,BRB,1993,2063342117.03873
8809,Brunei Darussalam,BRN,1993,4105729444.14733
8810,Bhutan,BTN,1993,225973695.307301
8811,Botswana,BWA,1993,4160129174.70569
8812,Central African Republic,CAF,1993,1278781259.30117
8813,Canada,CAN,1993,579059001030.922
8814,Central Europe and the Baltics,CEB,1993,274156327273.206
8815,Switzerland,CHE,1993,272234456388.102
8817,Chile,CHL,1993,49298281355.6317
8818,China,CHN,1993,444731282435.515
8819,Cote d'Ivoire,CIV,1993,11045760268.6156
8820,Cameroon,CMR,1993,16181814683.9551
8821,"Congo, Dem. Rep.",COD,1993,10706259936.7425
8822,"Congo, Rep.",COG,1993,2684323618.40365
8823,Colombia,COL,1993,66474101329.3543
8824,Comoros,COM,1993,452881475.076956
8825,Cabo Verde,CPV,1993,490417389.682569
8826,Costa Rica,CRI,1993,9582868509.89998
8827,Caribbean small states,CSS,1993,19224165269.2354
8828,Cuba,CUB,1993,22367254864.8649
8831,Cyprus,CYP,1993,6590291048.29211
8832,Czechia,CZE,1993,40866982340.1957
8833,Germany,DEU,1993,2071323790370.28
8834,Djibouti,DJI,1993,466048469.22986
8835,Dominica,DMA,1993,245525925.925926
8836,Denmark,DNK,1993,143194762031.877
8837,Dominican Republic,DOM,1993,13081042400.0
8838,Algeria,DZA,1993,49945585165.7899
8839,East Asia & Pacific (excluding high income),EAP,1993,890298100067.917
8840,Early-demographic dividend,EAR,1993,2376229055511.09
8841,East Asia & Pacific,EAS,1993,6536237529932.08
8842,Europe & Central Asia (excluding high income),ECA,1993,785130736517.818
8843,Europe & Central Asia,ECS,1993,9003041853259.33
8844,Ecuador,ECU,1993,18938717358.6793
8845,"Egypt, Arab Rep.",EGY,1993,46578631452.581
8846,Euro area,EMU,1993,6172471796791.99
8847,Eritrea,ERI,1993,467872714.755603
8848,Spain,ESP,1993,525075636030.854
8850,Ethiopia,ETH,1993,8830712713.90781
8851,European Union,EUU,1993,6761163265087.01
8852,Fragile and conflict affected situations,FCS,1993,326388229892.991
8853,Finland,FIN,1993,89214114708.0254
8854,Fiji,FJI,1993,1636101246.9394
8855,France,FRA,1993,1322815612694.0
8857,"Micronesia, Fed. Sts.",FSM,1993,198400000.0
8858,Gabon,GAB,1993,4378645081.01769
8859,United Kingdom,GBR,1993,1061457883633.55
8860,Georgia,GEO,1993,2701181331.30816
8861,Ghana,GHA,1993,5968905678.89099
8863,Guinea,GIN,1993,3279096491.81869
8864,"Gambia, The",GMB,1993,755040935.022498
8865,Guinea-Bissau,GNB,1993,236880821.656388
8866,Equatorial Guinea,GNQ,1993,136047906.00517
8867,Greece,GRC,1993,108809059155.767
8868,Grenada,GRD,1993,309812185.185185
8869,Greenland,GRL,1993,927214127.934317
8870,Guatemala,GTM,1993,11400018312.9302
8872,Guyana,GUY,1993,454101382.488479
8873,High income,HIC,1993,21761907547794.2
8874,"Hong Kong SAR, China",HKG,1993,120354207288.828
8875,Honduras,HND,1993,4926728932.95069
8876,Heavily indebted poor countries (HIPC),HPC,1993,137974875225.509
8878,Haiti,HTI,1993,1878253818.08352
8879,Hungary,HUN,1993,40124916940.5945
8880,IBRD only,IBD,1993,3977963109219.55
8881,IDA & IBRD total,IBT,1993,4330925467103.73
8882,IDA total,IDA,1993,352530368672.37
8883,IDA blend,IDB,1993,132706122125.015
8884,Indonesia,IDN,1993,158006700301.533
8885,IDA only,IDX,1993,220372522126.735
8887,India,IND,1993,279295644530.09
8889,Ireland,IRL,1993,52417477613.676
8890,"Iran, Islamic Rep.",IRN,1993,63743623232.012
8891,Iraq,IRQ,1993,1031944881.13189
8892,Iceland,ISL,1993,6218583218.06303
8894,Italy,ITA,1993,1064958075550.63
8895,Jamaica,JAM,1993,5440075675.74067
8896,Jordan,JOR,1993,5606401570.32358
8897,Japan,JPN,1993,4454144444407.9
8898,Kazakhstan,KAZ,1993,23409260879.9427
8899,Kenya,KEN,1993,5751786609.50323
8900,Kyrgyz Republic,KGZ,1993,2028295454.54545
8901,Cambodia,KHM,1993,2533727592.04165
8902,Kiribati,KIR,1993,46920900.8812969
8903,St. Kitts and Nevis,KNA,1993,263755555.555556
8904,"Korea, Rep.",KOR,1993,392666101884.959
8905,Kuwait,KWT,1993,23941391390.7285
8906,Latin America & Caribbean (excluding high income),LAC,1993,1388822926019.88
8907,Lao PDR,LAO,1993,1327748690.12661
8908,Lebanon,LBN,1993,7941744492.1211
8910,Libya,LBY,1993,30660029871.1515
8911,St. Lucia,LCA,1993,684814814.814815
8912,Latin America & Caribbean,LCN,1993,1577325564649.26
8913,Least developed countries: UN classification,LDC,1993,154503526457.345
8914,Low income,LIC,1993,114396664382.05
8915,Liechtenstein,LIE,1993,1673085618.34241
8916,Sri Lanka,LKA,1993,10338679635.7616
8917,Lower middle income,LMC,1993,897000718772.014
8918,Low & middle income,LMY,1993,4078054469337.48
8919,Lesotho,LSO,1993,835582169.020455
8920,Late-demographic dividend,LTE,1993,2166490210483.83
8922,Luxembourg,LUX,1993,15925521222.0149
8924,"Macao SAR, China",MAC,1993,5665606114.80317
8926,Morocco,MAR,1993,31655473663.8348
8927,Monaco,MCO,1993,2574440022.97964
8929,Madagascar,MDG,1993,4063298919.2868
8930,Maldives,MDV,1993,322417837.161971
8931,Middle East & North Africa,MEA,1993,625486004394.759
8932,Mexico,MEX,1993,500733386969.941
8933,Marshall Islands,MHL,1993,99461000.0
8934,Middle income,MIC,1993,3965957275221.92
8935,North Macedonia,MKD,1993,2682456896.55172
8936,Mali,MLI,1993,2818281080.10984
8937,Malta,MLT,1993,2709178326.78271
8938,Myanmar,MMR,1993,2809748387.09677
8939,Middle East & North Africa (excluding high income),MNA,1993,297118261901.421
8941,Mongolia,MNG,1993,768401634.154573
8943,Mozambique,MOZ,1993,2729524757.99534
8944,Mauritania,MRT,1993,1847353160.37444
8945,Mauritius,MUS,1993,3263363787.16599
8946,Malawi,MWI,1993,3013392429.85585
8947,Malaysia,MYS,1993,66894966968.9736
8948,North America,NAC,1993,7439438360930.93
8949,Namibia,NAM,1993,3251189247.70138
8950,New Caledonia,NCL,1993,2822243775.1099
8951,Niger,NER,1993,3052673843.8613
8952,Nigeria,NGA,1993,27752204787.489
8953,Nicaragua,NIC,1993,1756454248.36601
8954,Netherlands,NLD,1993,353550169672.52
8955,Norway,NOR,1993,120578717965.736
8956,Nepal,NPL,1993,3660041666.66667
8958,New Zealand,NZL,1993,46775038748.7573
8959,OECD members,OED,1993,21696329187635.9
8960,Oman,OMN,1993,12493107932.3797
8961,Other small states,OSS,1993,58270242536.9198
8962,Pakistan,PAK,1993,51809999353.1614
8963,Panama,PAN,1993,8782585400.0
8964,Peru,PER,1993,34832077220.8537
8965,Philippines,PHL,1993,62036529909.6817
8967,Papua New Guinea,PNG,1993,4974550286.18152
8968,Poland,POL,1993,96043157272.862
8969,Pre-demographic dividend,PRE,1993,153008614062.501
8970,Puerto Rico,PRI,1993,36922456000.0
8972,Portugal,PRT,1993,95009751901.2592
8973,Paraguay,PRY,1993,7249533620.30614
8975,Pacific island small states,PSS,1993,2908044290.63837
8976,Post-demographic dividend,PST,1993,20948371516255.0
8977,French Polynesia,PYF,1993,3544608541.0505
8978,Qatar,QAT,1993,7156593653.84615
8979,Romania,ROU,1993,26361131547.1224
8980,Russian Federation,RUS,1993,435083713850.837
8981,Rwanda,RWA,1993,1971525718.16062
8982,South Asia,SAS,1993,380986910706.292
8983,Saudi Arabia,SAU,1993,132967891655.205
8984,Sudan,SDN,1993,8881010081.24942
8985,Senegal,SEN,1993,7367986228.20805
8986,Singapore,SGP,1993,60603821967.4681
8987,Solomon Islands,SLB,1993,300746329.680442
8988,Sierra Leone,SLE,1993,768812334.801762
8989,El Salvador,SLV,1993,6680269200.0
8993,Sub-Saharan Africa (excluding high income),SSA,1993,340402814717.366
8995,Sub-Saharan Africa,SSF,1993,340910457626.427
8996,Small states,SST,1993,80324622895.9905
8998,Suriname,SUR,1993,428764705.882353
8999,Slovak Republic,SVK,1993,16520676973.5301
9001,Sweden,SWE,1993,212952606992.293
9002,Eswatini,SWZ,1993,1357189724.73828
9004,Seychelles,SYC,1993,504230588.114201
9005,Syrian Arab Republic,SYR,1993,36860133630.2895
9007,Chad,TCD,1993,1463251161.33494
9008,East Asia & Pacific (IDA & IBRD countries),TEA,1993,889186161626.55
9009,Europe & Central Asia (IDA & IBRD countries),TEC,1993,928587913954.419
9010,Togo,TGO,1993,1676225629.24127
9011,Thailand,THA,1993,128889262554.627
9012,Tajikistan,TJK,1993,1646693642.11088
9013,Turkmenistan,TKM,1993,3179225948.58114
9014,Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,1505498659371.34
9016,Middle East & North Africa (IDA & IBRD countries),TMN,1993,294466227502.76
9017,Tonga,TON,1993,138489884.393064
9018,South Asia (IDA & IBRD),TSA,1993,380986910706.292
9019,Sub-Saharan Africa (IDA & IBRD countries),TSS,1993,340910457626.427
9020,Trinidad and Tobago,TTO,1993,4669491425.1222
9021,Tunisia,TUN,1993,14608340459.4475
9022,Turkiye,TUR,1993,180421862247.805
9023,Tuvalu,TUV,1993,9631024.91567838
9024,Tanzania,TZA,1993,4257702021.44302
9025,Uganda,UGA,1993,3220439044.18949
9026,Ukraine,UKR,1993,65648559903.0571
9027,Upper middle income,UMC,1993,3068883874615.94
9028,Uruguay,URY,1993,15002138240.0392
9029,United States,USA,1993,6858559000000.0
9030,Uzbekistan,UZB,1993,13099013835.5111
9031,St. Vincent and the Grenadines,VCT,1993,286307407.407407
9032,"Venezuela, RB",VEN,1993,60037460783.4143
9035,Vietnam,VNM,1993,13180953598.1716
9036,Vanuatu,VUT,1993,200491853.167847
9037,World,WLD,1993,25905901713517.0
9038,Samoa,WSM,1993,133122897.196262
9040,"Yemen, Rep.",YEM,1993,5368270614.8468
9041,South Africa,ZAF,1993,147194766334.415
9042,Zambia,ZMB,1993,3273507753.87841
9043,Zimbabwe,ZWE,1993,6563813300.0
9044,Aruba,ABW,1994,1245810055.86592
9045,Africa Eastern and Southern,AFE,1994,239610677916.949
9047,Africa Western and Central,AFW,1994,86636400265.8363
9048,Angola,AGO,1994,3390500000.0
9049,Albania,ALB,1994,1880950857.78702
9050,Andorra,AND,1994,1017544675.49713
9051,Arab World,ARB,1994,507764942792.863
9052,United Arab Emirates,ARE,1994,59305093979.842
9053,Argentina,ARG,1994,257440000000.0
9054,Armenia,ARM,1994,1315158636.67553
9056,Antigua and Barbuda,ATG,1994,589429629.62963
9057,Australia,AUS,1994,322809408509.166
9058,Austria,AUT,1994,203535242741.838
9059,Azerbaijan,AZE,1994,1193141110.35043
9060,Burundi,BDI,1994,925030590.153683
9061,Belgium,BEL,1994,244884129491.198
9062,Benin,BEN,1994,1598075944.85876
9063,Burkina Faso,BFA,1994,1895290638.27038
9064,Bangladesh,BGD,1994,33768660882.793
9065,Bulgaria,BGR,1994,9697416974.16974
9066,Bahrain,BHR,1994,5567553975.70316
9067,"Bahamas, The",BHS,1994,3259000000.0
9068,Bosnia and Herzegovina,BIH,1994,1255802469.1358
9069,Belarus,BLR,1994,14932024169.1843
9070,Belize,BLZ,1994,771500000.0
9071,Bermuda,BMU,1994,1867160100.0
9072,Bolivia,BOL,1994,5981223290.32467
9073,Brazil,BRA,1994,546229749726.263
9074,Barbados,BRB,1994,2151344901.30761
9075,Brunei Darussalam,BRN,1994,4087219772.89949
9076,Bhutan,BTN,1994,258954703.921599
9077,Botswana,BWA,1994,4259258810.89328
9078,Central African Republic,CAF,1994,851174357.309582
9079,Canada,CAN,1994,579944346807.264
9080,Central Europe and the Baltics,CEB,1994,310993244630.083
9081,Switzerland,CHE,1994,301376707849.169
9083,Chile,CHL,1994,57008877553.41
9084,China,CHN,1994,564321876346.387
9085,Cote d'Ivoire,CIV,1994,8313557515.30312
9086,Cameroon,CMR,1994,8902446257.70445
9087,"Congo, Dem. Rep.",COD,1994,5820382248.28202
9088,"Congo, Rep.",COG,1994,1769365438.88526
9089,Colombia,COL,1994,81705497616.5703
9090,Comoros,COM,1994,319189184.292569
9091,Cabo Verde,CPV,1994,406580652.330537
9092,Costa Rica,CRI,1994,10486787030.348
9093,Caribbean small states,CSS,1994,20205168289.827
9094,Cuba,CUB,1994,28448326756.7568
9097,Cyprus,CYP,1994,7425703928.57143
9098,Czechia,CZE,1994,47850065328.9754
9099,Germany,DEU,1994,2205074123177.05
9100,Djibouti,DJI,1994,491689220.744875
9101,Dominica,DMA,1994,264374074.074074
9102,Denmark,DNK,1994,156163573390.254
9103,Dominican Republic,DOM,1994,14644734247.7401
9104,Algeria,DZA,1994,42543177031.1723
9105,East Asia & Pacific (excluding high income),EAP,1994,1071324397430.25
9106,Early-demographic dividend,EAR,1994,2497962203210.62
9107,East Asia & Pacific,EAS,1994,7403854162598.85
9108,Europe & Central Asia (excluding high income),ECA,1994,674026502861.234
9109,Europe & Central Asia,ECS,1994,9412894014587.88
9110,Ecuador,ECU,1994,22708673336.6683
9111,"Egypt, Arab Rep.",EGY,1994,51897983392.6453
9112,Euro area,EMU,1994,6515617848992.98
9113,Eritrea,ERI,1994,531688311.688312
9114,Spain,ESP,1994,530562634455.347
9116,Ethiopia,ETH,1994,6927950564.55657
9117,European Union,EUU,1994,7161927357609.8
9118,Fragile and conflict affected situations,FCS,1994,314279238490.895
9119,Finland,FIN,1994,103299943084.804
9120,Fiji,FJI,1994,1825732092.54674
9121,France,FRA,1994,1393982750472.59
9123,"Micronesia, Fed. Sts.",FSM,1994,202500000.0
9124,Gabon,GAB,1994,4190819346.82143
9125,United Kingdom,GBR,1994,1140443311074.5
9126,Georgia,GEO,1994,2514070771.80273
9127,Ghana,GHA,1994,5446370114.57708
9129,Guinea,GIN,1994,3383092769.85285
9130,"Gambia, The",GMB,1994,746493955.008434
9131,Guinea-Bissau,GNB,1994,235620043.500927
9132,Equatorial Guinea,GNQ,1994,100807002.602709
9133,Greece,GRC,1994,116601801966.292
9134,Grenada,GRD,1994,325111814.814815
9135,Greenland,GRL,1994,1005887592.03539
9136,Guatemala,GTM,1994,12983233686.9938
9138,Guyana,GUY,1994,540874934.201012
9139,High income,HIC,1994,23425703507936.5
9140,"Hong Kong SAR, China",HKG,1994,135811776884.01
9141,Honduras,HND,1994,4642280682.14252
9142,Heavily indebted poor countries (HIPC),HPC,1994,116858509287.217
9144,Haiti,HTI,1994,2167569095.12236
9145,Hungary,HUN,1994,43166678735.2183
9146,IBRD only,IBD,1994,4332708771702.49
9147,IDA & IBRD total,IBT,1994,4685118960920.85
9148,IDA total,IDA,1994,351486400435.632
9149,IDA blend,IDB,1994,133300725340.589
9150,Indonesia,IDN,1994,176892143931.505
9151,IDA only,IDX,1994,218693076613.186
9153,India,IND,1994,327275583539.559
9155,Ireland,IRL,1994,57097656065.96
9156,"Iran, Islamic Rep.",IRN,1994,71841461172.5964
9157,Iraq,IRQ,1994,3991349282.75729
9158,Iceland,ISL,1994,6389462322.04938
9160,Italy,ITA,1994,1099216688280.5
9161,Jamaica,JAM,1994,5452558892.09715
9162,Jordan,JOR,1994,6236295978.24531
9163,Japan,JPN,1994,4998797262443.29
9164,Kazakhstan,KAZ,1994,21250792886.1054
9165,Kenya,KEN,1994,7148148564.04239
9166,Kyrgyz Republic,KGZ,1994,1681006993.00699
9167,Cambodia,KHM,1994,2791435272.26653
9168,Kiribati,KIR,1994,54834548.934047
9169,St. Kitts and Nevis,KNA,1994,295159259.259259
9170,"Korea, Rep.",KOR,1994,463617399962.661
