,Country Name,Country Code,Year,CO2 Emissions (kt)
8697,Panama,PAN,1992,3635.4
8698,Peru,PER,1992,21033.8
8699,Philippines,PHL,1992,43803.7
8700,Palau,PLW,1992,197.5
8701,Papua New Guinea,PNG,1992,2179.6
8702,Poland,POL,1992,343368.4
8703,Pre-demographic dividend,PRE,1992,212230.634723
8705,"Korea, Dem. People's Rep.",PRK,1992,99712.1
8706,Portugal,PRT,1992,46774.0
8707,Paraguay,PRY,1992,2474.6
8709,Pacific island small states,PSS,1992,1741.05
8710,Post-demographic dividend,PST,1992,11202035.02
8712,Qatar,QAT,1992,14677.6
8713,Romania,ROU,1992,126185.7
8714,Russian Federation,RUS,1992,2030810.7
8715,Rwanda,RWA,1992,483.55
8716,South Asia,SAS,1992,713532.72
8717,Saudi Arabia,SAU,1992,202031.7
8718,Sudan,SDN,1992,4530.7
8719,Senegal,SEN,1992,2568.3
8720,Singapore,SGP,1992,31410.9
8721,Solomon Islands,SLB,1992,168.3
8722,Sierra Leone,SLE,1992,325.5
8723,El Salvador,SLV,1992,3353.9
8725,Somalia,SOM,1992,684.23
8726,Serbia,SRB,1992,48858.2
8727,Sub-Saharan Africa (excluding high income),SSA,1992,418286.494723
8728,South Sudan,SSD,1992,363.401723
8729,Sub-Saharan Africa,SSF,1992,418462.694723
8730,Small states,SST,1992,110162.445912
8731,Sao Tome and Principe,STP,1992,44.3
8732,Suriname,SUR,1992,2053.032047
8733,Slovak Republic,SVK,1992,46096.2
8734,Slovenia,SVN,1992,12825.4
8735,Sweden,SWE,1992,56745.9
8736,Eswatini,SWZ,1992,909.2
8738,Seychelles,SYC,1992,176.2
8739,Syrian Arab Republic,SYR,1992,35151.5
8741,Chad,TCD,1992,408.5
8742,East Asia & Pacific (IDA & IBRD countries),TEA,1992,2851300.595028
8743,Europe & Central Asia (IDA & IBRD countries),TEC,1992,3991060.703865
8744,Togo,TGO,1992,746.0
8745,Thailand,THA,1992,106917.2
8746,Tajikistan,TJK,1992,7686.2
8747,Turkmenistan,TKM,1992,28099.3
8748,Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,907533.342047
8750,Middle East & North Africa (IDA & IBRD countries),TMN,1992,589786.0
8751,Tonga,TON,1992,76.9
8752,South Asia (IDA & IBRD),TSA,1992,713532.72
8753,Sub-Saharan Africa (IDA & IBRD countries),TSS,1992,418462.694723
8754,Trinidad and Tobago,TTO,1992,13145.2
8755,Tunisia,TUN,1992,16294.7
8756,Turkiye,TUR,1992,149797.2
8757,Tuvalu,TUV,1992,7.3
8758,Tanzania,TZA,1992,1859.5
8759,Uganda,UGA,1992,815.06
8760,Ukraine,UKR,1992,574642.6
8761,Upper middle income,UMC,1992,6661908.665912
8762,Uruguay,URY,1992,4768.6
8763,United States,USA,1992,4879626.1
8764,Uzbekistan,UZB,1992,113076.8
8765,St. Vincent and the Grenadines,VCT,1992,89.2
8766,"Venezuela, RB",VEN,1992,103107.8
8769,Vietnam,VNM,1992,20812.9
8770,Vanuatu,VUT,1992,63.7
8771,World,WLD,1992,21390040.84
8772,Samoa,WSM,1992,102.9
8774,"Yemen, Rep.",YEM,1992,9130.0
8775,South Africa,ZAF,1992,238780.6
8776,Zambia,ZMB,1992,2848.0
8777,Zimbabwe,ZWE,1992,18469.6
8779,Africa Eastern and Southern,AFE,1993,305267.779142
8780,Afghanistan,AFG,1993,1527.89
8781,Africa Western and Central,AFW,1993,114995.869
8782,Angola,AGO,1993,9269.7
8783,Albania,ALB,1993,2078.4
8784,Andorra,AND,1993,410.368
8785,Arab World,ARB,1993,741817.84
8786,United Arab Emirates,ARE,1993,63620.2
8787,Argentina,ARG,1993,110256.5
8788,Armenia,ARM,1993,4974.49
8790,Antigua and Barbuda,ATG,1993,222.0
8791,Australia,AUS,1993,273016.9
8792,Austria,AUT,1993,57804.0
8793,Azerbaijan,AZE,1993,48052.0
8794,Burundi,BDI,1993,210.6
8795,Belgium,BEL,1993,110108.3
8796,Benin,BEN,1993,287.29
8797,Burkina Faso,BFA,1993,623.6
8798,Bangladesh,BGD,1993,12568.4
8799,Bulgaria,BGR,1993,55925.2
8800,Bahrain,BHR,1993,13066.22
8801,"Bahamas, The",BHS,1993,1825.1
8802,Bosnia and Herzegovina,BIH,1993,13403.99
8803,Belarus,BLR,1993,76209.4
8804,Belize,BLZ,1993,405.7
8806,Bolivia,BOL,1993,10260.5
8807,Brazil,BRA,1993,215259.5
8808,Barbados,BRB,1993,876.84
8809,Brunei Darussalam,BRN,1993,3928.1
8810,Bhutan,BTN,1993,177.05
8811,Botswana,BWA,1993,3249.7
8812,Central African Republic,CAF,1993,157.6
8813,Canada,CAN,1993,422047.8
8814,Central Europe and the Baltics,CEB,1993,826253.11
8815,Switzerland,CHE,1993,43452.0
8817,Chile,CHL,1993,32465.1
8818,China,CHN,1993,2645411.7
8819,Cote d'Ivoire,CIV,1993,2957.3
8820,Cameroon,CMR,1993,5766.9
8821,"Congo, Dem. Rep.",COD,1993,1896.19
8822,"Congo, Rep.",COG,1993,2690.49
8823,Colombia,COL,1993,56659.9
8824,Comoros,COM,1993,73.3
8825,Cabo Verde,CPV,1993,173.1
8826,Costa Rica,CRI,1993,4180.9
8827,Caribbean small states,CSS,1993,26203.362022
8828,Cuba,CUB,1993,20152.3
8831,Cyprus,CYP,1993,5735.8
8832,Czechia,CZE,1993,130982.2
8833,Germany,DEU,1993,887057.0
8834,Djibouti,DJI,1993,305.8
8835,Dominica,DMA,1993,66.1
8836,Denmark,DNK,1993,59301.1
8837,Dominican Republic,DOM,1993,9520.4
8838,Algeria,DZA,1993,72219.1
8839,East Asia & Pacific (excluding high income),EAP,1993,3212685.429589
8840,Early-demographic dividend,EAR,1993,2911432.941611
8841,East Asia & Pacific,EAS,1993,4985060.629589
8842,Europe & Central Asia (excluding high income),ECA,1993,3198472.599997
8843,Europe & Central Asia,ECS,1993,7110491.562417
8844,Ecuador,ECU,1993,16952.8
8845,"Egypt, Arab Rep.",EGY,1993,92661.9
8846,Euro area,EMU,1993,2512544.91
8847,Eritrea,ERI,1993,630.7
8848,Spain,ESP,1993,218079.8
8849,Estonia,EST,1993,18332.1
8850,Ethiopia,ETH,1993,1941.3
8851,European Union,EUU,1993,3350884.41
8852,Fragile and conflict affected situations,FCS,1993,915663.549142
8853,Finland,FIN,1993,53461.8
8854,Fiji,FJI,1993,745.09
8855,France,FRA,1993,349524.6
8857,"Micronesia, Fed. Sts.",FSM,1993,149.7
8858,Gabon,GAB,1993,4654.94
8859,United Kingdom,GBR,1993,541376.4
8860,Georgia,GEO,1993,16093.7
8861,Ghana,GHA,1993,2696.5
8863,Guinea,GIN,1993,1085.2
8864,"Gambia, The",GMB,1993,207.2
8865,Guinea-Bissau,GNB,1993,185.2
8866,Equatorial Guinea,GNQ,1993,974.5
8867,Greece,GRC,1993,78090.9
8868,Grenada,GRD,1993,129.3
8870,Guatemala,GTM,1993,5118.0
8872,Guyana,GUY,1993,1087.0
8873,High income,HIC,1993,11543226.82242
8875,Honduras,HND,1993,2900.7
8876,Heavily indebted poor countries (HIPC),HPC,1993,59177.292
8877,Croatia,HRV,1993,15536.5
8878,Haiti,HTI,1993,694.5
8879,Hungary,HUN,1993,58382.4
8880,IBRD only,IBD,1993,9090520.142019
8881,IDA & IBRD total,IBT,1993,9529523.03975
8882,IDA total,IDA,1993,439002.897731
8883,IDA blend,IDB,1993,309791.18
8884,Indonesia,IDN,1993,185087.3
8885,IDA only,IDX,1993,129211.717731
8887,India,IND,1993,651351.1
8889,Ireland,IRL,1993,31653.6
8890,"Iran, Islamic Rep.",IRN,1993,236729.0
8891,Iraq,IRQ,1993,89562.0
8892,Iceland,ISL,1993,1983.65
8893,Israel,ISR,1993,40504.6
8894,Italy,ITA,1993,396927.9
8895,Jamaica,JAM,1993,8327.1
8896,Jordan,JOR,1993,12203.8
8897,Japan,JPN,1993,1107586.8
8898,Kazakhstan,KAZ,1993,219245.6
8899,Kenya,KEN,1993,5991.3
8900,Kyrgyz Republic,KGZ,1993,10080.7
8901,Cambodia,KHM,1993,1384.992
8902,Kiribati,KIR,1993,29.0
8903,St. Kitts and Nevis,KNA,1993,120.5
8904,"Korea, Rep.",KOR,1993,327604.4
8905,Kuwait,KWT,1993,30742.6
8906,Latin America & Caribbean (excluding high income),LAC,1993,794713.922022
8907,Lao PDR,LAO,1993,610.267589
8908,Lebanon,LBN,1993,10326.3
8909,Liberia,LBR,1993,420.769
8910,Libya,LBY,1993,30590.9
8911,St. Lucia,LCA,1993,252.1
8912,Latin America & Caribbean,LCN,1993,957706.062022
8913,Least developed countries: UN classification,LDC,1993,69719.717731
8914,Low income,LIC,1993,154687.818142
8915,Liechtenstein,LIE,1993,215.03442
8916,Sri Lanka,LKA,1993,5091.3
8917,Lower middle income,LMC,1993,2093992.369589
8918,Low & middle income,LMY,1993,9003257.93975
8919,Lesotho,LSO,1993,1544.2
8920,Late-demographic dividend,LTE,1993,6321620.339997
8921,Lithuania,LTU,1993,15754.1
8922,Luxembourg,LUX,1993,11645.3
8923,Latvia,LVA,1993,11757.31
8926,Morocco,MAR,1993,25577.0
8928,Moldova,MDA,1993,17414.1
8929,Madagascar,MDG,1993,996.72
8930,Maldives,MDV,1993,202.6
8931,Middle East & North Africa,MEA,1993,1017015.72
8932,Mexico,MEX,1993,300667.5
8933,Marshall Islands,MHL,1993,85.0
8934,Middle income,MIC,1993,8848570.121608
8935,North Macedonia,MKD,1993,8639.7
8936,Mali,MLI,1993,516.773
8937,Malta,MLT,1993,2806.3
8938,Myanmar,MMR,1993,4813.6
8939,Middle East & North Africa (excluding high income),MNA,1993,631232.9
8940,Montenegro,MNE,1993,1293.619997
8941,Mongolia,MNG,1993,11852.58
8943,Mozambique,MOZ,1993,1288.573
8944,Mauritania,MRT,1993,914.8
8945,Mauritius,MUS,1993,1469.1
8946,Malawi,MWI,1993,885.5
8947,Malaysia,MYS,1993,73044.4
8948,North America,NAC,1993,5417257.3
8949,Namibia,NAM,1993,1414.6
8951,Niger,NER,1993,570.307
8952,Nigeria,NGA,1993,86237.3
8953,Nicaragua,NIC,1993,2198.7
8954,Netherlands,NLD,1993,160137.2
8955,Norway,NOR,1993,32428.6
8956,Nepal,NPL,1993,1409.8
8957,Nauru,NRU,1993,114.5
8958,New Zealand,NZL,1993,23960.3
8959,OECD members,OED,1993,11511913.66
8960,Oman,OMN,1993,15175.7
8961,Other small states,OSS,1993,79441.779997
8962,Pakistan,PAK,1993,73749.6
8963,Panama,PAN,1993,3795.2
8964,Peru,PER,1993,21801.3
8965,Philippines,PHL,1993,47577.9
8966,Palau,PLW,1993,198.1
8967,Papua New Guinea,PNG,1993,2212.5
8968,Poland,POL,1993,344016.4
8969,Pre-demographic dividend,PRE,1993,229152.448142
8971,"Korea, Dem. People's Rep.",PRK,1993,91419.3
8972,Portugal,PRT,1993,45792.8
8973,Paraguay,PRY,1993,2817.6
8975,Pacific island small states,PSS,1993,1768.79
8976,Post-demographic dividend,PST,1993,11190404.83
8978,Qatar,QAT,1993,16614.6
8979,Romania,ROU,1993,117690.8
8980,Russian Federation,RUS,1993,1880244.5
8981,Rwanda,RWA,1993,486.05
8982,South Asia,SAS,1993,746077.74
8983,Saudi Arabia,SAU,1993,203252.6
8984,Sudan,SDN,1993,3210.8
8985,Senegal,SEN,1993,2505.6
8986,Singapore,SGP,1993,36164.2
8987,Solomon Islands,SLB,1993,177.3
8988,Sierra Leone,SLE,1993,327.5
8989,El Salvador,SLV,1993,3923.3
8991,Somalia,SOM,1993,643.12
8992,Serbia,SRB,1993,43190.6
8993,Sub-Saharan Africa (excluding high income),SSA,1993,420075.348142
8994,South Sudan,SSD,1993,250.506142
8995,Sub-Saharan Africa,SSF,1993,420263.648142
8996,Small states,SST,1993,107413.932019
8997,Sao Tome and Principe,STP,1993,44.9
8998,Suriname,SUR,1993,2060.322022
8999,Slovak Republic,SVK,1993,44319.9
9000,Slovenia,SVN,1993,13556.2
9001,Sweden,SWE,1993,56504.9
9002,Eswatini,SWZ,1993,816.9
9004,Seychelles,SYC,1993,188.3
9005,Syrian Arab Republic,SYR,1993,35882.4
9007,Chad,TCD,1993,409.9
9008,East Asia & Pacific (IDA & IBRD countries),TEA,1993,3121380.629589
9009,Europe & Central Asia (IDA & IBRD countries),TEC,1993,3675716.299997
9010,Togo,TGO,1993,633.1
9011,Thailand,THA,1993,123371.7
9012,Tajikistan,TJK,1993,5167.3
9013,Turkmenistan,TKM,1993,26972.0
9014,Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,934851.822022
9016,Middle East & North Africa (IDA & IBRD countries),TMN,1993,631232.9
9017,Tonga,TON,1993,86.3
9018,South Asia (IDA & IBRD),TSA,1993,746077.74
9019,Sub-Saharan Africa (IDA & IBRD countries),TSS,1993,420263.648142
9020,Trinidad and Tobago,TTO,1993,10722.4
9021,Tunisia,TUN,1993,16622.4
9022,Turkiye,TUR,1993,155579.5
9023,Tuvalu,TUV,1993,7.6
9024,Tanzania,TZA,1993,1915.9
9025,Uganda,UGA,1993,813.92
9026,Ukraine,UKR,1993,499314.9
9027,Upper middle income,UMC,1993,6754577.752019
9028,Uruguay,URY,1993,4490.1
9029,United States,USA,1993,4995209.5
9030,Uzbekistan,UZB,1993,114592.9
9031,St. Vincent and the Grenadines,VCT,1993,108.9
9032,"Venezuela, RB",VEN,1993,107387.9
9035,Vietnam,VNM,1993,24244.9
9036,Vanuatu,VUT,1993,63.7
9037,World,WLD,1993,21531833.41
9038,Samoa,WSM,1993,112.5
9040,"Yemen, Rep.",YEM,1993,8552.3
9041,South Africa,ZAF,1993,246445.9
9042,Zambia,ZMB,1993,2514.4
9043,Zimbabwe,ZWE,1993,17075.6
9045,Africa Eastern and Southern,AFE,1994,314596.287085
9046,Afghanistan,AFG,1994,1493.59
9047,Africa Western and Central,AFW,1994,106198.491
9048,Angola,AGO,1994,11298.23
9049,Albania,ALB,1994,2084.7
9050,Andorra,AND,1994,406.704
9051,Arab World,ARB,1994,786209.54
9052,United Arab Emirates,ARE,1994,70779.6
9053,Argentina,ARG,1994,111909.9
9054,Armenia,ARM,1994,2707.87
9056,Antigua and Barbuda,ATG,1994,225.2
9057,Australia,AUS,1994,280096.3
9058,Austria,AUT,1994,58288.2
9059,Azerbaijan,AZE,1994,33515.3
9060,Burundi,BDI,1994,210.6
9061,Belgium,BEL,1994,114901.4
9062,Benin,BEN,1994,280.34
9063,Burkina Faso,BFA,1994,625.8
9064,Bangladesh,BGD,1994,13543.45
9065,Bulgaria,BGR,1994,53724.0
9066,Bahrain,BHR,1994,13372.03
9067,"Bahamas, The",BHS,1994,1849.6
9068,Bosnia and Herzegovina,BIH,1994,3162.67
9069,Belarus,BLR,1994,64645.6
9070,Belize,BLZ,1994,402.7
9072,Bolivia,BOL,1994,9565.0
9073,Brazil,BRA,1994,222497.5
9074,Barbados,BRB,1994,929.58
9075,Brunei Darussalam,BRN,1994,4265.1
9076,Bhutan,BTN,1994,205.9
9077,Botswana,BWA,1994,3080.1
9078,Central African Republic,CAF,1994,160.7
9079,Canada,CAN,1994,436764.6
9080,Central Europe and the Baltics,CEB,1994,805509.9
9081,Switzerland,CHE,1994,42593.0
9083,Chile,CHL,1994,35826.8
9084,China,CHN,1994,2767666.4
9085,Cote d'Ivoire,CIV,1994,3093.6
9086,Cameroon,CMR,1994,4619.3
9087,"Congo, Dem. Rep.",COD,1994,2208.23
9088,"Congo, Rep.",COG,1994,2054.7
9089,Colombia,COL,1994,57514.5
9090,Comoros,COM,1994,74.9
9091,Cabo Verde,CPV,1994,175.9
9092,Costa Rica,CRI,1994,4850.5
9093,Caribbean small states,CSS,1994,24806.982797
9094,Cuba,CUB,1994,21719.4
9097,Cyprus,CYP,1994,5977.9
9098,Czechia,CZE,1994,125199.7
9099,Germany,DEU,1994,875897.1
9100,Djibouti,DJI,1994,295.5
9101,Dominica,DMA,1994,69.4
9102,Denmark,DNK,1994,63171.5
9103,Dominican Republic,DOM,1994,11138.3
9104,Algeria,DZA,1994,73606.2
9105,East Asia & Pacific (excluding high income),EAP,1994,3367636.986445
9106,Early-demographic dividend,EAR,1994,3047080.402242
9107,East Asia & Pacific,EAS,1994,5229346.686445
9108,Europe & Central Asia (excluding high income),ECA,1994,2839358.722545
9109,Europe & Central Asia,ECS,1994,6738164.877635
9110,Ecuador,ECU,1994,18804.1
9111,"Egypt, Arab Rep.",EGY,1994,87900.8
9112,Euro area,EMU,1994,2512016.3
9113,Eritrea,ERI,1994,730.66
9114,Spain,ESP,1994,228452.7
9115,Estonia,EST,1994,18685.7
9116,Ethiopia,ETH,1994,2261.4
9117,European Union,EUU,1994,3340150.1
9118,Fragile and conflict affected situations,FCS,1994,846579.971085
9119,Finland,FIN,1994,59927.6
9120,Fiji,FJI,1994,743.33
9121,France,FRA,1994,344475.4
9123,"Micronesia, Fed. Sts.",FSM,1994,159.2
9124,Gabon,GAB,1994,4615.51
9125,United Kingdom,GBR,1994,535183.2
9126,Georgia,GEO,1994,10443.86
9127,Ghana,GHA,1994,2914.6
9129,Guinea,GIN,1994,1121.9
9130,"Gambia, The",GMB,1994,207.2
9131,Guinea-Bissau,GNB,1994,183.6
9132,Equatorial Guinea,GNQ,1994,1050.5
9133,Greece,GRC,1994,79730.8
9134,Grenada,GRD,1994,138.9
9136,Guatemala,GTM,1994,5445.4
9138,Guyana,GUY,1994,1413.1
9139,High income,HIC,1994,11729499.56509
9141,Honduras,HND,1994,3252.1
9142,Heavily indebted poor countries (HIPC),HPC,1994,59789.644
9143,Croatia,HRV,1994,14865.0
9144,Haiti,HTI,1994,189.0
9145,Hungary,HUN,1994,57784.3
9146,IBRD only,IBD,1994,9033243.735342
9147,IDA & IBRD total,IBT,1994,9461070.429872
9148,IDA total,IDA,1994,427826.69453
9149,IDA blend,IDB,1994,295781.73
9150,Indonesia,IDN,1994,199175.8
9151,IDA only,IDX,1994,132044.96453
9153,India,IND,1994,685903.0
9155,Ireland,IRL,1994,32818.7
9156,"Iran, Islamic Rep.",IRN,1994,266697.1
9157,Iraq,IRQ,1994,102116.0
9158,Iceland,ISL,1994,2090.64
9159,Israel,ISR,1994,43361.2
9160,Italy,ITA,1994,392285.5
9161,Jamaica,JAM,1994,8384.8
9162,Jordan,JOR,1994,12994.3
9163,Japan,JPN,1994,1160755.1
9164,Kazakhstan,KAZ,1994,199170.1
9165,Kenya,KEN,1994,6107.0
9166,Kyrgyz Republic,KGZ,1994,6544.5
9167,Cambodia,KHM,1994,1425.296
9168,Kiribati,KIR,1994,27.3
9169,St. Kitts and Nevis,KNA,1994,131.3
9170,"Korea, Rep.",KOR,1994,354277.1
9171,Kuwait,KWT,1994,36671.6
9172,Latin America & Caribbean (excluding high income),LAC,1994,837714.102797
9173,Lao PDR,LAO,1994,638.320445
9174,Lebanon,LBN,1994,11274.4
9175,Liberia,LBR,1994,418.824
9176,Libya,LBY,1994,38651.8
9177,St. Lucia,LCA,1994,278.3
9178,Latin America & Caribbean,LCN,1994,1001714.382797
9179,Least developed countries: UN classification,LDC,1994,76644.22453
9180,Low income,LIC,1994,151769.088085
9181,Liechtenstein,LIE,1994,201.11109
9182,Sri Lanka,LKA,1994,5766.8
9183,Lower middle income,LMC,1994,2065517.946445
9184,Low & middle income,LMY,1994,8935097.029872
9185,Lesotho,LSO,1994,1584.1
9186,Late-demographic dividend,LTE,1994,6231096.992545
9187,Lithuania,LTU,1994,14819.2
9188,Luxembourg,LUX,1994,10810.6
9189,Latvia,LVA,1994,10223.5
9192,Morocco,MAR,1994,27712.5
9194,Moldova,MDA,1994,14138.2
9195,Madagascar,MDG,1994,1213.12
9196,Maldives,MDV,1994,204.6
9197,Middle East & North Africa,MEA,1994,1092421.93
9198,Mexico,MEX,1994,326504.8
9199,Marshall Islands,MHL,1994,88.6
9200,Middle income,MIC,1994,8783327.941787
9201,North Macedonia,MKD,1994,8350.8
9202,Mali,MLI,1994,566.421
9203,Malta,MLT,1994,2507.0
9204,Myanmar,MMR,1994,5647.4
9205,Middle East & North Africa (excluding high income),MNA,1994,684684.4
9206,Montenegro,MNE,1994,1256.652545
9207,Mongolia,MNG,1994,10323.84
9209,Mozambique,MOZ,1994,1096.88
9210,Mauritania,MRT,1994,948.5
9211,Mauritius,MUS,1994,1514.2
9212,Malawi,MWI,1994,907.53
9213,Malaysia,MYS,1994,79739.3
9214,North America,NAC,1994,5503567.6
9215,Namibia,NAM,1994,1636.2
9217,Niger,NER,1994,546.696
9218,Nigeria,NGA,1994,78325.8
9219,Nicaragua,NIC,1994,2525.4
9220,Netherlands,NLD,1994,159604.1
9221,Norway,NOR,1994,34412.4
9222,Nepal,NPL,1994,1744.5
9223,Nauru,NRU,1994,111.4
9224,New Zealand,NZL,1994,24225.9
9225,OECD members,OED,1994,11707010.04
9226,Oman,OMN,1994,16195.7
9227,Other small states,OSS,1994,83183.132545
9228,Pakistan,PAK,1994,76253.6
9229,Panama,PAN,1994,4036.9
9230,Peru,PER,1994,22538.1
9231,Philippines,PHL,1994,51270.0
9232,Palau,PLW,1994,198.6
9233,Papua New Guinea,PNG,1994,2056.1
9234,Poland,POL,1994,339752.2
9235,Pre-demographic dividend,PRE,1994,236402.735085
9237,"Korea, Dem. People's Rep.",PRK,1994,83612.6
9238,Portugal,PRT,1994,47302.9
9239,Paraguay,PRY,1994,3335.1
9241,Pacific island small states,PSS,1994,1786.03
9242,Post-demographic dividend,PST,1994,11255283.55
9244,Qatar,QAT,1994,18491.0
9245,Romania,ROU,1994,115148.3
9246,Russian Federation,RUS,1994,1685046.3
9247,Rwanda,RWA,1994,461.723
9248,South Asia,SAS,1994,785115.44
9249,Saudi Arabia,SAU,1994,206359.4
9250,Sudan,SDN,1994,4696.41
9251,Senegal,SEN,1994,2606.2
9252,Singapore,SGP,1994,37978.8
9253,Solomon Islands,SLB,1994,190.0
9254,Sierra Leone,SLE,1994,350.5
9255,El Salvador,SLV,1994,4459.3
9257,Somalia,SOM,1994,633.1
9258,Serbia,SRB,1994,39618.2
9259,Sub-Saharan Africa (excluding high income),SSA,1994,420587.378085
9260,South Sudan,SSD,1994,344.484085
9261,Sub-Saharan Africa,SSF,1994,420794.778085
9262,Small states,SST,1994,109776.145342
9263,Sao Tome and Principe,STP,1994,46.6
9264,Suriname,SUR,1994,2069.302797
9265,Slovak Republic,SVK,1994,41702.0
9266,Slovenia,SVN,1994,13606.0
9267,Sweden,SWE,1994,58488.8
9268,Eswatini,SWZ,1994,1454.9
9270,Seychelles,SYC,1994,207.4
9271,Syrian Arab Republic,SYR,1994,37441.8
9273,Chad,TCD,1994,425.0
9274,East Asia & Pacific (IDA & IBRD countries),TEA,1994,3284135.786445
9275,Europe & Central Asia (IDA & IBRD countries),TEC,1994,3309124.222545
9276,Togo,TGO,1994,906.9
9277,Thailand,THA,1994,137725.0
9278,Tajikistan,TJK,1994,3035.37
9279,Turkmenistan,TKM,1994,33545.0
9280,Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,977215.802797
9282,Middle East & North Africa (IDA & IBRD countries),TMN,1994,684684.4
9283,Tonga,TON,1994,92.3
9284,South Asia (IDA & IBRD),TSA,1994,785115.44
9285,Sub-Saharan Africa (IDA & IBRD countries),TSS,1994,420794.778085
9286,Trinidad and Tobago,TTO,1994,8792.5
9287,Tunisia,TUN,1994,16654.4
9288,Turkiye,TUR,1994,153823.1
9289,Tuvalu,TUV,1994,8.3
9290,Tanzania,TZA,1994,1910.0
9291,Uganda,UGA,1994,725.72
9292,Ukraine,UKR,1994,415669.9
9293,Upper middle income,UMC,1994,6717809.995342
9294,Uruguay,URY,1994,4266.2
9295,United States,USA,1994,5066803.0
9296,Uzbekistan,UZB,1994,108876.6
9297,St. Vincent and the Grenadines,VCT,1994,122.3
9298,"Venezuela, RB",VEN,1994,106529.1
9301,Vietnam,VNM,1994,26682.3
9302,Vanuatu,VUT,1994,63.6
9303,World,WLD,1994,21676894.94
9304,Samoa,WSM,1994,103.4
9306,"Yemen, Rep.",YEM,1994,9339.6
9307,South Africa,ZAF,1994,252088.5
9308,Zambia,ZMB,1994,2143.8
9309,Zimbabwe,ZWE,1994,15960.5
9311,Africa Eastern and Southern,AFE,1995,329784.557767
9312,Afghanistan,AFG,1995,1457.69
9313,Africa Western and Central,AFW,1995,116198.614
9314,Angola,AGO,1995,12719.48
9315,Albania,ALB,1995,1951.1
9316,Andorra,AND,1995,425.024
9317,Arab World,ARB,1995,810180.27
9318,United Arab Emirates,ARE,1995,75166.7
9319,Argentina,ARG,1995,112886.7
9320,Armenia,ARM,1995,3436.76
9322,Antigua and Barbuda,ATG,1995,235.2
9323,Australia,AUS,1995,290141.5
9324,Austria,AUT,1995,61186.4
9325,Azerbaijan,AZE,1995,32474.9
9326,Burundi,BDI,1995,216.9
9327,Belgium,BEL,1995,114568.7
9328,Benin,BEN,1995,302.07
9329,Burkina Faso,BFA,1995,639.72
9330,Bangladesh,BGD,1995,16554.48
9331,Bulgaria,BGR,1995,54882.8
9332,Bahrain,BHR,1995,13535.88
9333,"Bahamas, The",BHS,1995,1924.2
9334,Bosnia and Herzegovina,BIH,1995,3369.47
9335,Belarus,BLR,1995,57507.8
9336,Belize,BLZ,1995,405.2
9338,Bolivia,BOL,1995,8634.5
9339,Brazil,BRA,1995,241283.8
9340,Barbados,BRB,1995,946.6
9341,Brunei Darussalam,BRN,1995,4600.7
9342,Bhutan,BTN,1995,246.03
9343,Botswana,BWA,1995,3189.8
9344,Central African Republic,CAF,1995,163.8
9345,Canada,CAN,1995,448046.0
9346,Central Europe and the Baltics,CEB,1995,809241.02
9347,Switzerland,CHE,1995,43439.4
9349,Chile,CHL,1995,38972.0
9350,China,CHN,1995,3088620.2
9351,Cote d'Ivoire,CIV,1995,3365.1
9352,Cameroon,CMR,1995,4679.5
9353,"Congo, Dem. Rep.",COD,1995,2110.94
9354,"Congo, Rep.",COG,1995,2634.81
9355,Colombia,COL,1995,60043.3
9356,Comoros,COM,1995,78.0
9357,Cabo Verde,CPV,1995,201.7
9358,Costa Rica,CRI,1995,4809.8
9359,Caribbean small states,CSS,1995,25222.981167
9360,Cuba,CUB,1995,23175.5
9363,Cyprus,CYP,1995,5848.0
9364,Czechia,CZE,1995,124519.0
9365,Germany,DEU,1995,874659.4
9366,Djibouti,DJI,1995,315.8
9367,Dominica,DMA,1995,83.1
9368,Denmark,DNK,1995,60038.4
9369,Dominican Republic,DOM,1995,11844.7
9370,Algeria,DZA,1995,76440.2
9371,East Asia & Pacific (excluding high income),EAP,1995,3749195.491962
9372,Early-demographic dividend,EAR,1995,3182800.872129
9373,East Asia & Pacific,EAS,1995,5662345.191962
9374,Europe & Central Asia (excluding high income),ECA,1995,2746260.83624
9375,Europe & Central Asia,ECS,1995,6687518.121854
9376,Ecuador,ECU,1995,20917.9
9377,"Egypt, Arab Rep.",EGY,1995,93722.3
9378,Euro area,EMU,1995,2559822.72
9379,Eritrea,ERI,1995,796.67
9380,Spain,ESP,1995,240567.3
9381,Estonia,EST,1995,16498.1
9382,Ethiopia,ETH,1995,2574.7
9383,European Union,EUU,1995,3391251.72
9384,Fragile and conflict affected situations,FCS,1995,855511.175767
